"","mac","mae_scaled","within_50","within_95"
"218",0.75375,0.521164384620723,0.78,0.99
"219",1.28,0.594775320395342,0.77,1
"220",1.56275,0.625013589466402,0.7,0.97
"221",1.472375,0.629226343580731,0.67,0.99
"222",0.98625,0.621597374942211,0.72,0.99
"223",1.438375,0.607525760411001,0.69,1
"224",3.617625,0.708712155576825,0.57,0.99
"225",0.66925,0.51474431142849,0.76,1
"226",1.48225,0.535329899472848,0.76,1
"227",0.78175,0.60964704395069,0.75,1
"228",0.97775,0.59232948390428,0.77,0.97
"229",0.802375,0.604406004636818,0.74,1
"230",2.156625,0.607650983239636,0.66,0.99
"231",0.941875,0.629283820050847,0.74,0.99
"232",2.47975,0.613693915696067,0.64,0.98
"233",1.011125,0.565845928702444,0.75,0.98
"234",0.99525,0.570071567310643,0.75,0.99
"235",1.106375,0.544644200105032,0.71,0.99
"236",1.818875,0.627807367725429,0.63,0.99
"237",1.26425,0.590135172259773,0.78,0.99
"238",2.791,0.545310477745554,0.69,0.98
"239",0.794625,0.561074214399827,0.73,1
"240",1.873125,0.515427639948941,0.71,0.97
"241",1.041125,0.600569150171879,0.78,1
"242",0.984625,0.49862952543825,0.87,0.98
"243",0.82275,0.534349829428775,0.8,1
"244",0.76,0.511446602862871,0.75,1
"245",0.88925,0.588179321191694,0.73,1
"246",1.9585,0.630473583591642,0.66,0.99
"247",0.72325,0.58646338705742,0.76,1
"248",1.745125,0.588928748539747,0.7,0.98
"249",0.752,0.589760380168115,0.74,0.99
"250",0.9305,0.502797629074395,0.8,0.99
"251",3.07875,0.54119069287542,0.64,0.96
"252",2.063875,0.617438134989568,0.69,0.97
"253",1.294375,0.613889982731239,0.72,0.99
"254",1.282875,0.556178706591528,0.76,0.99
"255",1.354,0.588524182352806,0.67,0.99
"256",2.333375,0.537381417549841,0.7,1
"257",0.86625,0.591866755342642,0.77,0.99
"258",1.163625,0.551393767301248,0.75,0.99
"259",2.395125,0.605812589473951,0.65,1
"260",1.707375,0.590454007911081,0.69,0.98
"261",16.199875,0.522768570194238,0.64,0.96
"262",2.126125,0.599478904336935,0.71,1
"263",1.979625,0.521603240371103,0.72,0.99
"264",1.014,0.58774854273157,0.76,0.99
"265",1.823,0.534293666572747,0.76,0.99
"266",0.829,0.628959005806468,0.77,1
"267",1.06775,0.611818033341172,0.74,0.99
"268",0.71125,0.528586598415536,0.82,0.99
"269",3.446875,0.640161566228177,0.58,0.97
"270",1.064375,0.55600743682269,0.74,0.98
"271",0.710625,0.52164874848272,0.8,0.99
"272",1.04525,0.605034412467519,0.74,0.99
"273",1.041625,0.542385990726258,0.78,1
"274",0.66175,0.524896119010789,0.81,1
"275",0.87925,0.588774227659321,0.76,1
"276",0.803875,0.554452911158438,0.84,1
"277",1.5895,0.530996385259264,0.74,0.98
"278",0.83525,0.54993239948242,0.73,1
"279",1.0705,0.602822075440147,0.74,0.99
"280",0.9305,0.526821725175445,0.79,0.98
"281",0.7365,0.539924405965397,0.78,0.99
"282",1.172375,0.605989582367557,0.73,0.99
"283",2.0535,0.515354927996498,0.7,0.99
"284",1.3495,0.466021999870013,0.71,0.99
"285",0.901375,0.526716782647247,0.72,0.99
"286",1.203,0.586927085919191,0.74,1
"287",0.979125,0.609566237178611,0.72,1
"288",3.402,0.533001695922592,0.64,1
"289",1.925625,0.587893758850314,0.72,0.98
"290",2.35325,0.547317681704414,0.65,0.99
"291",0.77575,0.477250906730241,0.76,0.98
"292",1.042,0.526386101526315,0.68,0.99
"293",2.102,0.677089264333647,0.66,0.97
"294",0.96975,0.598730413392636,0.71,1
"295",2.329625,0.585786914702987,0.7,0.98
"296",0.713,0.60500704426167,0.81,0.99
"297",1.214125,0.591024953074407,0.75,0.99
"298",2.61,0.647130211731454,0.68,0.98
"299",0.72275,0.5272480879952,0.82,0.99
"300",1.665875,0.632562133646815,0.71,1
"301",0.8315,0.563542150276381,0.76,0.98
"302",1.746,0.559476753462558,0.7,1
"303",1.8965,0.512222741702466,0.69,0.98
"304",0.91875,0.618007878698257,0.69,1
"305",1.42975,0.617056082584429,0.68,0.98
"306",0.9075,0.629210667885941,0.72,1
"307",2.4855,0.618303699646847,0.7,0.99
"308",1.280875,0.591183620599661,0.78,1
"309",1.4585,0.508969511971079,0.76,0.99
"310",1.012625,0.58754601861017,0.7,0.99
"311",0.870875,0.579020191377212,0.75,0.99
"312",0.777,0.500043279855371,0.81,1
"313",1.534375,0.616210197258172,0.73,1
"314",1.237625,0.56223668680128,0.72,1
"315",2.789375,0.544645324925753,0.68,1
"316",3.100875,0.540371173228618,0.66,0.98
"317",0.980375,0.634379224570449,0.75,0.99
"318",2.89325,0.745488322717296,0.57,0.98
"319",2.962875,0.620515124939696,0.6,0.98
"320",1.043875,0.569192323713684,0.78,0.99
"321",0.8795,0.511463696055847,0.82,0.98
"322",0.939,0.591830015970062,0.76,0.99
"323",0.94475,0.563200329546142,0.74,0.98
"324",0.943875,0.60711967738052,0.71,1
"325",1.0935,0.610043560823426,0.75,0.99
"326",1.5725,0.553553048558871,0.73,0.98
"327",1.996,0.625703662327949,0.67,0.98
"328",1.798,0.546970236698893,0.7,0.98
"329",0.48475,0.406881510931384,0.83,1
"330",2.702,0.52455451883471,0.66,0.99
"331",0.506125,0.40969564985587,0.84,0.99
"332",0.908375,0.51060393366226,0.78,1
"333",0.990125,0.586212663645889,0.78,1
"334",1.04825,0.573676149455827,0.74,1
"335",0.673,0.497183303610105,0.76,1
"336",1.795125,0.651037465266844,0.61,0.98
"337",0.694625,0.462591841194164,0.79,0.99
"338",1.0585,0.544510213485401,0.8,0.98
"339",1.1325,0.525451193676231,0.81,1
"340",1.097,0.509371312781694,0.77,0.98
